Name;Code;Latitude;Longitude;Altitude;Country;City
Montbeugny;"LFHY ";46.534581000000;3.423725000000;0.278895391400;France;Moulins
Montdragon;"LFCQ ";43.771111000000;2.010833000000;0.177090953400;France;Graulhet
Montlucon Gueret;"LFBK ";46.222644000000;2.363964000000;0.456291148500;France;Montlucon-gueret
Montoir;"LFRZ ";47.312189000000;-2.149181000000;0.003962448183;France;St.-nazaire
Nantes Atlantique;"LFRS ";47.153189000000;-1.610725000000;0.027432333580;France;Nantes
Ochey;"LFSO ";48.583056000000;5.955000000000;0.337112899300;France;Nancy
Octeville;"LFOH ";49.533889000000;0.088056000000;0.095098756400;France;Le Havre
Orly;"LFPO ";48.725278000000;2.359444000000;0.088697878570;France;Paris
Pau Pyrenees;"LFBP ";43.380000000000;-0.418611000000;0.187759083200;France;Pau
Peronne St Quentin;"LFAG ";49.868547000000;3.029578000000;0.089917093390;France;Peronne
Pierrefeu;"LFTF ";43.247803000000;6.126697000000;0.081077785910;France;Cuers
Pleurtuit;"LFRD ";48.587683000000;-2.079958000000;0.066752011700;France;Dinard
Ploujean;"LFRU ";48.603222000000;-3.815783000000;0.082906608140;France;Morlaix
