OriginCode;DestinCode;WeekDay;HourDeparture;ModelAircraft;FlightDuration
EGAA ;EGKK ;3;12;A319;57.3
EGPH ;EGPH ;3;13;A319;465.1666666666667
EGGW ;EGPF ;3;13;A319;505.76666666666665
EGGW ;EGGW ;3;13;A319;195.98333333333332
LIMC ;EGPH ;3;13;A319;143.95
EGPF ;EGKK ;3;13;A319;300.01666666666665
EGCC ;EDDH ;3;13;A319;69.01666666666667
EGKK ;EGKK ;3;13;A319;143.28333333333333
EGKK ;EGPF ;3;13;A320;457.1666666666667
LIMC ;LFPG ;3;13;A320;62.666666666666664
EGKK ;EGKK ;3;13;A320;182.86666666666667
EKCH ;LFPG ;3;14;A319;97.8
EGGD ;EGGD ;3;14;A319;176.05
EGSS ;EKCH ;3;14;A320;74.35
EGGW ;LFPG ;3;14;A319;59.71666666666667
LSZH ;EGGW ;3;14;A319;93.46666666666667
EGGW ;EGGW ;3;14;A319;148.11666666666667
LIMC ;EGKK ;3;14;A319;92.3
EKCH ;EGKK ;3;14;A319;97.7
LSGG ;EGKK ;3;15;A320;305.68333333333334
EGAA ;EHAM ;3;15;A319;65.93333333333334
EGMC ;EHAM ;3;15;A319;39.916666666666664
EGGD ;EGGD ;3;15;A319;162.76666666666668
EGGW ;EHAM ;3;15;A319;47.983333333333334
EGGD ;EGPF ;3;15;A319;273.55
EGNS ;EGKK ;3;15;A319;50.31666666666667
EGSS ;EHAM ;3;15;A319;39.15
EGGP ;EGGP ;3;15;A319;100.51666666666667
EGNT ;EGGW ;3;15;A319;353.3833333333333
EGGP ;EGAA ;3;15;A319;261.53333333333336
EGAA ;EGAA ;3;15;A319;109.81666666666666
EGNS ;EGGP ;3;15;A319;17.383333333333333
EDDH ;EGCC ;3;15;A319;290.78333333333336
EGGD ;EKCH ;3;16;A319;87.48333333333333
LIPZ ;LFMN ;3;16;A319;49.0
LIMC ;LFPG ;3;16;A319;74.06666666666666
LFPG ;EGGW ;3;16;A319;253.85
EKCH ;EGSS ;3;16;A320;283.78333333333336
EGKK ;EGAA ;3;16;A319;63.78333333333333
EGKK ;EGKK ;3;16;A319;228.05
EDDL ;EGKK ;3;16;A319;278.5
LFPG ;EGPH ;3;16;A319;281.8666666666667
LIMC ;EHAM ;3;17;A319;93.3
EHAM ;EGMC ;3;17;A319;243.81666666666666
EHAM ;EGNT ;3;17;A319;225.91666666666666
EGKK ;EGKK ;3;17;A319;169.46666666666667
EHAM ;EGAA ;3;17;A319;265.6166666666667
LIMC ;LFPG ;3;17;A319;73.16666666666667
EGAA ;EGAA ;3;17;A319;121.9
LIPZ ;LSGG ;3;17;A319;56.016666666666666
EGKK ;EGKK ;3;17;A319;197.03333333333333
EGPH ;EGPH ;3;17;A319;148.1
LIMC ;LFPG ;3;17;A319;69.06666666666666
EGKK ;EGKK ;3;17;A319;193.71666666666667
EGGW ;EGPH ;3;17;A319;55.016666666666666
EGGP ;EHAM ;3;18;A320;47.0
EGGW ;EGGW ;3;18;A319;142.78333333333333
EGKK ;EGKK ;3;18;A319;147.13333333333333
EGGW ;EGGW ;3;18;A319;169.16666666666666
LFBZ ;LFPG ;3;18;A319;73.23333333333333
EGPH ;EGPH ;3;18;A319;157.1
EGKK ;EGKK ;3;18;A320;165.91666666666666
EKCH ;EGGD ;3;18;A319;100.4
EGCC ;EGCC ;3;18;A319;115.76666666666667
LIPZ ;LFPO ;3;18;A320;84.23333333333333
EGPF ;EGPF ;3;18;A319;97.48333333333333
EGKK ;EGAA ;3;19;A319;63.65
EGNT ;EGNT ;3;19;A320;125.91666666666667
EGKK ;EKCH ;3;19;A319;87.16666666666667
LIPZ ;EGKK ;3;19;A319;112.86666666666666
EHAM ;EGGP ;3;19;A320;64.88333333333334
LSZH ;EGKK ;3;19;A319;83.71666666666667
LIMC ;EGGW ;3;20;A319;91.2
;EGKK ;3;20;A319;55.21666666666667
EGKK ;EGAA ;3;20;A319;66.13333333333334
LIMC ;LFPG ;3;20;A319;64.13333333333334
LIPH ;LFPG ;3;21;A319;86.25
LIMC ;EBBR ;4;4;A319;72.58333333333333
EKCH ;EGKK ;4;4;A319;94.18333333333334
LIMC ;LFPG ;4;4;A320;65.15
EGGW ;EGGW ;4;5;A319;337.96666666666664
EGGW ;EGGW ;4;5;A319;161.63333333333333
EGKK ;EDLE ;4;5;A319;53.016666666666666
EGAA ;EGAA ;4;5;A319;372.5833333333333
EGAA ;EGKK ;4;5;A319;57.85
EGKK ;EHAM ;4;5;A320;46.61666666666667
LIMC ;EHAM ;4;5;A319;93.08333333333333
EGPF ;EGPF ;4;5;A319;158.25
EGGP ;EGGP ;4;5;A319;318.8
EGGD ;EGNT ;4;5;A319;47.7
EGGD ;EGGD ;4;5;A320;153.08333333333334
EGPH ;EGPH ;4;5;A319;111.9
EGPF ;EGPF ;4;6;A319;90.7
EGGP ;EGGP ;4;6;A319;106.98333333333333
EGGW ;EGAA ;4;6;A319;54.983333333333334
EGAA ;EGGW ;4;6;A319;49.71666666666667
EGPF ;EGKK ;4;6;A320;67.68333333333334
EGAA ;EGAA ;4;6;A319;125.76666666666667
EGSS ;EGSS ;4;6;A319;208.65
EGPF ;EGGW ;4;6;A319;49.46666666666667
EGGW ;EGPF ;4;6;A319;58.81666666666667
EGKK ;EGPF ;4;6;A319;63.81666666666667
EGAA ;EGAA ;4;6;A319;136.98333333333332
EGSS ;EGSS ;4;6;A319;130.86666666666667
EGNT ;EGNT ;4;6;A319;113.55
EGGD ;EGGD ;4;6;A319;166.01666666666668
EGMC ;EGMC ;4;6;A319;147.0
EGNT ;EGGD ;4;6;A319;48.96666666666667
EGKK ;EGKK ;4;6;A319;236.41666666666666
EGPH ;EGPH ;4;6;A319;159.13333333333333
EGCC ;EGCC ;4;6;A320;156.36666666666667
EGKK ;EGKK ;4;6;A319;191.85
LFBZ ;LFPG ;4;7;A319;79.25
EDLN ;EGKK ;4;7;A319;60.28333333333333
EHAM ;EGKK ;4;7;A320;68.8
EGKK ;EGAA ;4;7;A319;68.83333333333333
EGKK ;EHAM ;4;7;A320;680.2166666666667
EGKK ;EHAM ;4;7;A319;44.6
EGAA ;EGGD ;4;7;A319;47.1
EGPF ;LFPG ;4;8;A319;95.21666666666667
EDDH ;EGKK ;4;8;A319;79.13333333333334
LSZH ;EGKK ;4;8;A319;79.7
LIMC ;LIEE ;4;8;A320;54.96666666666667
LIMC ;LFPG ;4;9;A319;62.85
LIPZ ;EGKK ;4;10;A319;109.8
EGKK ;LFBD ;4;11;A319;64.03333333333333
LIMC ;LFPG ;4;11;A319;62.75
EGGD ;EGGD ;4;11;A319;361.1166666666667
LIPZ ;LFPG ;4;11;A319;83.66666666666667
EGSS ;EGPF ;4;11;A319;68.76666666666667
EGGP ;EGGP ;4;12;A319;103.73333333333333
EGGW ;LSZH ;4;12;A319;75.13333333333334
EGKK ;EKCH ;4;12;A319;88.2
EKCH ;EGCC ;4;12;A320;108.81666666666666
EGPH ;EGPH ;4;12;A319;227.26666666666668
EGAA ;EGKK ;4;12;A319;329.93333333333334
EGPH ;EGPH ;4;12;A319;225.06666666666666
EGMC ;EGMC ;4;12;A319;172.4
EGGD ;EGGD ;4;13;A320;428.05
EGPF ;EGGW ;4;13;A319;253.96666666666667
EGGW ;EGPF ;4;13;A319;58.666666666666664
EGKK ;EGPF ;4;13;A320;484.6333333333333
EGGW ;EGGW ;4;13;A319;194.81666666666666
EGGD ;EGGD ;4;13;A320;154.85
EGPF ;EGKK ;4;13;A319;292.6333333333333
EGKK ;EGKK ;4;13;A319;149.38333333333333
EGCC ;EHAM ;4;13;A319;313.51666666666665
EGKK ;EGKK ;4;13;A320;180.13333333333333
EGPF ;EGSS ;4;14;A319;383.98333333333335
EKCH ;LFPG ;4;14;A319;94.26666666666667
EGPF ;EGPF ;4;14;A319;369.51666666666665
EGSS ;EGSS ;4;14;A319;412.5833333333333
LSZH ;EGGW ;4;14;A319;86.65
LIMC ;EGKK ;4;14;A319;93.68333333333334
LSGG ;EGGP ;4;14;A319;101.15
EKCH ;EGKK ;4;14;A319;102.68333333333334
LSGG ;EGKK ;4;15;A320;77.13333333333334
EGNT ;EGNT ;4;15;A319;113.73333333333333
EGGD ;LFPG ;4;15;A320;54.2
EGGW ;EGGW ;4;15;A319;154.85
EGPH ;EGPH ;4;15;A319;311.9
EGAA ;EGAA ;4;15;A319;350.03333333333336
EGGD ;EGGD ;4;15;A319;153.96666666666667
EGMC ;EGMC ;4;15;A319;333.8833333333333
EGGD ;EGGD ;4;15;A319;349.8333333333333
EGPF ;EGPF ;4;15;A319;346.25
EGGW ;EHAM ;4;15;A319;54.4
LIPZ ;EGCC ;4;15;A319;300.76666666666665
EGSS ;EGSS ;4;15;A319;129.88333333333333
EGGP ;EGGP ;4;15;A319;104.41666666666667
EGGP ;LFPG ;4;15;A319;73.35
EGNS ;EGKK ;4;15;A319;57.03333333333333
EGAA ;EGAA ;4;15;A319;330.1
EGAA ;EGAA ;4;15;A319;105.43333333333334
EGNS ;EGGP ;4;16;A319;16.9
EGGP ;EGGP ;4;16;A319;163.7
LFPG ;LFPG ;4;16;A319;179.25
EDLN ;EGKK ;4;16;A319;53.2
EGKK ;EGKK ;4;16;A319;165.96666666666667
EGKK ;EGKK ;4;16;A319;220.85
LFPG ;EGGW ;4;16;A319;46.61666666666667
LIMC ;EHAM ;4;17;A319;99.21666666666667
EGGW ;EGGW ;4;17;A319;148.58333333333334
EGKK ;EGKK ;4;17;A319;172.25
EGKK ;EGKK ;4;17;A320;168.88333333333333
EGAA ;EGAA ;4;17;A319;130.16666666666666
EHAM ;EGGW ;4;17;A319;234.58333333333334
LIMC ;LFPG ;4;17;A319;64.0
EGKK ;EGKK ;4;17;A319;205.93333333333334
EGKK ;EGKK ;4;17;A319;221.03333333333333
EGGW ;EGGW ;4;18;A319;169.0
EGKK ;EGKK ;4;18;A320;149.88333333333333
EGGW ;EHAM ;4;18;A319;42.88333333333333
EGKK ;EGKK ;4;18;A319;188.45
EGPH ;EGPH ;4;18;A319;149.91666666666666
EGGW ;EGGW ;4;18;A319;145.03333333333333
EGPH ;EGPH ;4;19;A319;161.01666666666668
EGKK ;EGKK ;4;19;A320;180.56666666666666
EGNT ;EGNT ;4;19;A320;130.63333333333333
EGKK ;EGAA ;4;19;A319;59.75
LFRS ;EGKK ;4;19;A319;53.516666666666666
LIMC ;LFPG ;4;19;A319;68.23333333333333
LSZH ;EGKK ;4;19;A319;76.38333333333334
EDDK ;EGKK ;4;20;A319;62.583333333333336
EHAM ;EGPH ;4;20;A320;69.18333333333334
EHAM ;EGGW ;4;20;A319;44.36666666666667
EHAM ;EGCC ;4;20;A319;54.983333333333334
EGKK ;EGAA ;4;20;A319;62.55
EGAA ;EGGP ;4;21;A319;29.033333333333335
EKCH ;EGKK ;5;4;A319;87.83333333333333
EGGW ;EHAM ;5;5;A319;239.0
EGGW ;LFPG ;5;5;A319;57.733333333333334
EGAA ;EGKK ;5;5;A319;254.9
EGPH ;EGKK ;5;5;A320;61.516666666666666
EGAA ;EGKK ;5;5;A319;60.2
EGPF ;EGPF ;5;5;A319;159.88333333333333
LIMC ;EHAM ;5;5;A319;85.18333333333334
EGGD ;EGGD ;5;5;A319;152.86666666666667
EGKK ;EGKK ;5;5;A320;162.96666666666667
EGGD ;EGNT ;5;5;A320;47.55
EGGP ;EGGP ;5;5;A319;314.06666666666666
EGPH ;EGGW ;5;5;A319;473.01666666666665
EGKK ;EGKK ;5;5;A319;165.9
EGGP ;EGGP ;5;5;A319;109.05
EGAA ;EGGW ;5;5;A319;48.483333333333334
EGPF ;EGGW ;5;6;A319;51.81666666666667
LIMC ;EGKK ;5;6;A319;100.71666666666667
EGSS ;EGSS ;5;6;A319;213.65
EGKK ;EGPF ;5;6;A319;66.78333333333333
EGNT ;EGNT ;5;6;A319;131.45
EGAA ;EGAA ;5;6;A319;135.68333333333334
EGGW ;LFPG ;5;6;A319;187.86666666666667
EGPF ;EGPF ;5;6;A319;90.05
EGCC ;EHAM ;5;6;A319;51.95
EGPH ;EGPH ;5;6;A319;95.95
EGNT ;EGGD ;5;6;A319;47.55
EGPF ;EGKK ;5;6;A320;77.3
EGKK ;EGKK ;5;6;A319;211.56666666666666
EGSS ;EGSS ;5;6;A320;129.53333333333333
EGPH ;EGPH ;5;6;A319;164.08333333333334
EGGD ;EGGD ;5;6;A319;153.73333333333332
EGKK ;EGKK ;5;6;A320;225.45
EGMC ;EGMC ;5;6;A319;123.81666666666666
EGKK ;EGPD ;5;6;A319;65.83333333333333
EGGW ;EGAA ;5;6;A319;52.233333333333334
EDDL ;EGKK ;5;7;A319;60.7
EGBB ;EGAA ;5;7;A319;301.8333333333333
EGKK ;EGAA ;5;7;A319;206.61666666666667
EGKK ;EHAM ;5;7;A320;173.33333333333334
EGKK ;EGKK ;5;7;A319;155.91666666666666
EGNS ;EGGP ;5;7;A319;20.85
EDLW ;EGGW ;5;7;A319;56.016666666666666
EHAM ;EGCC ;5;8;A319;58.0
LIMC ;LIEE ;5;8;A320;67.03333333333333
EGPD ;EGKK ;5;9;A319;73.55
EGKK ;EGKK ;5;9;A319;161.86666666666667
LIMC ;LFPG ;5;10;A319;59.2
LFPG ;EGGW ;5;10;A319;179.6
LIPZ ;EGKK ;5;10;A319;105.93333333333334
EHAM ;EGPF ;5;10;A319;83.03333333333333
EGGW ;EGAA ;5;10;A319;59.983333333333334
EGKK ;LFBD ;5;10;A319;66.28333333333333
EGGD ;EGPF ;5;11;A319;57.583333333333336
EGSS ;EHAM ;5;11;A319;364.05
LFPG ;LFPG ;5;11;A319;225.08333333333334
EGGD ;EGGD ;5;12;A319;372.0833333333333
EGGP ;EGGP ;5;12;A319;111.98333333333333
EGGW ;EGGW ;5;12;A319;208.36666666666667
EGPH ;EGPH ;5;12;A319;239.33333333333334
EGKK ;EKCH ;5;12;A319;87.81666666666666
EGSS ;EGSS ;5;12;A319;152.41666666666666
EGPH ;EGPH ;5;12;A319;223.65
EGMC ;EGPH ;5;12;A319;61.95
EGGD ;EGGD ;5;12;A319;253.91666666666666
EGAA ;EGAA ;5;12;A319;457.51666666666665
EGGW ;EGPF ;5;13;A319;58.05
EGGP ;EHAM ;5;13;A319;55.46666666666667
EGGW ;EGGW ;5;13;A319;186.98333333333332
EGPF ;EGAA ;5;13;A319;143.71666666666667
EGKK ;EGKK ;5;13;A320;177.68333333333334
EGGD ;EGGD ;5;13;A319;151.65
EGAA ;EGGD ;5;13;A319;45.96666666666667
EGKK ;EGKK ;5;13;A319;146.78333333333333
LFLL ;LEBL ;5;14;A319;56.95
EGSS ;EGSS ;5;14;A320;213.46666666666667
EGGD ;EGGD ;5;14;A320;161.08333333333334
EGPF ;EGPF ;5;14;A319;375.5833333333333
EGGW ;LFPG ;5;14;A319;62.53333333333333
EGKK ;     ;5;14;A319;51.06666666666667
EGAA ;EGAA ;5;14;A319;306.06666666666666
EGGW ;EGGW ;5;14;A319;141.93333333333334
EKCH ;EGKK ;5;14;A319;93.2
ELLX ;EGKK ;5;14;A319;56.46666666666667
EGNT ;EGNT ;5;14;A319;340.6166666666667
EGPH ;EGPH ;5;15;A319;309.98333333333335
EGCC ;EDDH ;5;15;A319;72.26666666666667
EGGD ;LFPG ;5;15;A319;56.85
EGAA ;EGGD ;5;15;A319;248.75
EGMC ;EHAM ;5;15;A319;36.7
EGGW ;EHAM ;5;15;A319;46.833333333333336
EGPF ;EGSS ;5;15;A319;263.4
EGGD ;EGPH ;5;15;A319;56.03333333333333
EGPF ;EGPF ;5;15;A320;363.96666666666664
EGSS ;EGAA ;5;15;A319;249.81666666666666
EGGP ;EGGP ;5;15;A319;99.9
LIMC ;LFPG ;5;15;A319;57.03333333333333
EGAA ;EGAA ;5;15;A319;117.25
EGKK ;EGKK ;5;16;A319;151.9
EGNS ;EGGP ;5;16;A319;19.866666666666667
EGNT ;EGNT ;5;16;A319;315.31666666666666
EGPH ;EHAM ;5;16;A319;144.68333333333334
EGKK ;EGKK ;5;16;A319;160.11666666666667
LIPZ ;EKCH ;5;16;A319;240.85
EKCH ;EGPH ;5;16;A319;320.2
EGKK ;EGKK ;5;16;A319;233.0
EHAM ;EGMC ;5;17;A319;39.85
EGCC ;LSGG ;5;17;A319;89.05
LFPG ;EGGW ;5;17;A319;249.36666666666667
EHAM ;EGSS ;5;17;A319;47.53333333333333
LFPG ;EGGD ;5;17;A319;55.38333333333333
EDDH ;EGCC ;5;17;A319;262.8333333333333
EGKK ;EGKK ;5;17;A319;193.53333333333333
EGKK ;EGKK ;5;17;A319;173.0
EGPH ;EGGD ;5;17;A319;244.83333333333334
EGKK ;LSZH ;5;17;A319;68.83333333333333
EGGW ;EGGW ;5;17;A319;147.31666666666666
EGGD ;EGPE ;5;17;A319;58.983333333333334
LFPG ;EGGP ;5;17;A319;220.31666666666666
EGKK ;EGKK ;5;18;A320;175.05
EDLW ;EGGW ;5;18;A319;62.11666666666667
EGKK ;EGKK ;5;18;A319;154.08333333333334
EGGW ;EGGW ;5;18;A320;140.11666666666667
LFBZ ;LFPG ;5;18;A319;70.01666666666667
EGGW ;EGGW ;5;18;A319;165.86666666666667
EGKK ;EGPF ;5;18;A319;69.15
EGPH ;EGPH ;5;18;A320;157.81666666666666
LIPZ ;LFPO ;5;18;A320;79.53333333333333
EGKK ;EGKK ;5;18;A320;175.85
EHAM ;EGSS ;5;19;A319;39.36666666666667
EGNT ;EGNT ;5;19;A320;115.96666666666667
EGSS ;EGSS ;5;19;A320;140.56666666666666
EGAA ;EGAA ;5;19;A319;104.86666666666666
EHAM ;EGPH ;5;19;A319;69.13333333333334
EGGP ;EGGP ;5;19;A320;156.63333333333333
EHAM ;EGCC ;5;19;A320;52.96666666666667
EGAA ;EGMC ;5;20;A319;53.88333333333333
EGKK ;EGAA ;5;20;A319;64.85
EGPD ;EGKK ;5;20;A319;78.36666666666666
EGSS ;EGPF ;5;21;A319;57.75
LIMN ;LFPG ;5;22;A319;62.63333333333333
LIMC ;LFPG ;6;4;A319;65.2
LFPG ;LFBZ ;6;5;A319;56.516666666666666
EKCH ;EGKK ;6;5;A319;91.48333333333333
EGGW ;EGPH ;6;5;A319;251.78333333333333
EGGW ;LFPG ;6;5;A319;50.7
EGAA ;EGKK ;6;5;A319;526.8833333333333
LIMC ;EHAM ;6;5;A320;91.3
EGGP ;EHAM ;6;5;A319;66.96666666666667
EGGD ;EGGD ;6;5;A319;168.66666666666666
EGGP ;EGGP ;6;5;A320;104.08333333333333
EGPF ;EGPF ;6;6;A319;102.26666666666667
EGPH ;EGPH ;6;6;A319;106.01666666666667
EGPF ;EGGW ;6;6;A319;48.86666666666667
EGNT ;EGAA ;6;6;A320;36.03333333333333
EGPH ;EHAM ;6;6;A319;73.31666666666666
EGAA ;EGKK ;6;6;A319;240.73333333333332
EGSS ;EGSS ;6;6;A319;127.8
EGGP ;LFPG ;6;6;A320;57.45
EGMC ;EGMC ;6;6;A319;161.93333333333334
EGGD ;EGGD ;6;6;A319;150.65
EGNT ;EGNT ;6;6;A319;132.83333333333334
EGAA ;EGAA ;6;6;A319;109.93333333333334
EGCC ;EGCC ;6;6;A319;109.53333333333333
EGGP ;EGGP ;6;6;A319;81.1
EGMC ;EGMC ;6;6;A319;128.75
EGGW ;EGGW ;6;6;A319;161.93333333333334
EGKK ;EGKK ;6;6;A319;450.9166666666667
EGKK ;EGKK ;6;6;A319;145.88333333333333
EGCC ;EHAM ;6;6;A319;48.983333333333334
LFPG ;EGGW ;6;7;A319;51.15
EGKK ;EGSS ;6;7;A320;161.28333333333333
LIPZ ;LFPO ;6;7;A320;87.38333333333334
EDLW ;EGGW ;6;7;A319;59.46666666666667
LFPG ;EGGP ;6;8;A320;70.85
EGAA ;EGGD ;6;8;A319;46.05
EKCH ;EGSS ;6;8;A319;85.06666666666666
EGJJ ;EGPF ;6;8;A319;76.6
EKCH ;EGKK ;6;8;A319;93.81666666666666
EHAM ;EGCC ;6;8;A319;51.6
EGPF ;EGPF ;6;9;A319;412.6666666666667
LFBD ;EGGW ;6;9;A319;84.76666666666667
EGKK ;EKCH ;6;9;A319;90.16666666666667
LFPG ;EKCH ;6;9;A319;96.73333333333333
EGKK ;EGPF ;6;10;A319;219.35
LIPZ ;EGCC ;6;10;A319;130.5
EGGW ;EGGW ;6;10;A319;153.15
EGGW ;EGGW ;6;10;A319;144.98333333333332
EGKK ;LFBD ;6;11;A319;62.7
LFPG ;EGGD ;6;11;A319;54.31666666666667
EGSS ;EGPH ;6;11;A320;57.416666666666664
EGKK ;EGAA ;6;11;A319;260.93333333333334
EKCH ;EGCC ;6;11;A319;92.1
EGKK ;EGKK ;6;11;A319;143.08333333333334
LIMC ;EGPH ;6;11;A319;135.96666666666667
EGKK ;EGKK ;6;12;A319;206.78333333333333
EGGD ;EGGD ;6;12;A319;153.95
EGKK ;EGKK ;6;12;A319;166.93333333333334
EGJJ ;EGGP ;6;12;A319;52.15
EGGD ;LFBD ;6;12;A320;77.75
LIMC ;EHAM ;6;12;A319;94.98333333333333
EKCH ;LFPG ;6;12;A319;81.85
EGGP ;EGGP ;6;12;A319;221.98333333333332
EKCH ;EGKK ;6;12;A319;102.03333333333333
EGPH ;EGPH ;6;12;A319;413.1
EGSS ;EGSS ;6;13;A319;140.63333333333333
LFPG ;EGPF ;6;13;A319;88.33333333333333
EGKK ;EGKK ;6;13;A319;156.61666666666667
LSGG ;EGCC ;6;13;A319;98.58333333333333
EGKK ;EGKK ;6;13;A319;169.78333333333333
EGJJ ;EGMC ;6;13;A319;45.7
LSZH ;EGGW ;6;14;A319;86.61666666666666
EHAM ;EGGP ;6;14;A320;66.28333333333333
EGJJ ;EGNT ;6;14;A319;65.95
EGKK ;EGKK ;6;15;A319;138.15
EGGW ;EHAM ;6;15;A319;61.166666666666664
EGGP ;EGGP ;6;15;A319;103.83333333333333
EDLN ;EGKK ;6;16;A319;56.71666666666667
LIMC ;EHAM ;6;17;A319;94.81666666666666
EHAM ;EGGW ;6;17;A319;45.31666666666667
EGPF ;EGPF ;6;17;A319;150.23333333333332
EGKK ;EGKK ;6;17;A319;178.06666666666666
EGGW ;EGGW ;6;18;A319;154.83333333333334
EGKK ;EKCH ;6;18;A319;91.88333333333334
LSGG ;EGGW ;6;18;A319;78.03333333333333
EGAA ;EGCC ;6;19;A319;37.5
EGPH ;EGPH ;6;19;A319;87.01666666666667
LFML ;EGKK ;6;19;A319;91.73333333333333
EHAM ;EGKK ;6;19;A319;41.9
EGKK ;EGAA ;6;20;A319;59.7
EGCC ;EGAA ;6;20;A319;36.05
LIMC ;LFPG ;7;4;A320;65.6
EKCH ;EGKK ;7;5;A319;87.86666666666666
LIMC ;EHAM ;7;5;A320;97.91666666666667
EGPF ;EGSS ;7;6;A319;56.9
EGAA ;EGKK ;7;6;A319;63.016666666666666
EGKK ;EGKK ;7;6;A319;236.75
EGPH ;EGPH ;7;6;A319;331.98333333333335
EGSS ;EHAM ;7;6;A319;41.85
EGGP ;EGGP ;7;6;A319;109.01666666666667
EGPH ;EGPH ;7;6;A319;607.9166666666666
EGKK ;EGKK ;7;6;A319;190.98333333333332
EGGW ;EGGW ;7;6;A319;140.95
EGKK ;EGKK ;7;7;A319;147.7
EGKK ;EDDH ;7;7;A319;72.86666666666666
EGPF ;EGKK ;7;8;A319;207.1
LFBD ;EGGD ;7;8;A319;77.18333333333334
LSGG ;EGGW ;7;8;A319;282.06666666666666
LSGG ;EGKK ;7;9;A319;69.8
EGPF ;EGPF ;7;9;A319;154.76666666666668
EDDH ;LSZH ;7;9;A319;210.25
LIMC ;EHAM ;7;9;A319;103.76666666666667
LIMC ;LFPG ;7;10;A320;63.93333333333333
EGKK ;EGKK ;7;10;A319;166.3
EGKK ;     ;7;11;A319;50.96666666666667
EGKK ;EGKK ;7;11;A319;186.63333333333333
LFPG ;LFBZ ;7;12;A319;64.68333333333334
EGMC ;EGMC ;7;12;A319;132.78333333333333
EGCC ;EGCC ;7;12;A319;118.11666666666666
EGGW ;EGGW ;7;12;A319;193.23333333333332
EGGD ;EGGD ;7;12;A319;139.53333333333333
LFPG ;LFPG ;7;12;A319;232.3
EGPH ;EGPH ;7;12;A319;220.8
EGMC ;EGMC ;7;12;A319;164.45
EGSS ;EGSS ;7;12;A319;155.98333333333332
EGAA ;EGKK ;7;12;A319;251.86666666666667
EGGP ;EGGP ;7;12;A319;99.91666666666667
EGGD ;EGGD ;7;12;A320;242.98333333333332
EGNT ;EGNT ;7;12;A319;171.75
EGAA ;EGAA ;7;12;A319;514.8
LSGG ;EGGD ;7;13;A319;80.1
EGPF ;EHAM ;7;13;A319;326.0833333333333
EGGD ;EGGD ;7;13;A319;161.95
EGAA ;EGAA ;7;13;A319;452.78333333333336
EGNT ;EGNT ;7;13;A319;111.41666666666667
EGAA ;EGAA ;7;13;A319;113.93333333333334
EDLW ;EGGW ;7;13;A319;48.28333333333333
EGGP ;EGGP ;7;13;A319;170.38333333333333
EGPH ;EGPH ;7;13;A319;151.83333333333334
EGPF ;EGPF ;7;13;A320;490.6666666666667
EGGW ;EGGW ;7;13;A320;193.36666666666667
EGCC ;EGCC ;7;13;A319;165.01666666666668
EGPH ;EGPH ;7;13;A320;115.26666666666667
EGKK ;EGKK ;7;13;A319;147.86666666666667
EGAA ;LFPG ;7;13;A319;280.4
EGGW ;EGGW ;7;13;A320;146.6
EGKK ;EGKK ;7;14;A319;170.96666666666667
EGGW ;LFPG ;7;14;A319;46.31666666666667
LFBZ ;LFPG ;7;14;A319;67.81666666666666
EGKK ;LFPG ;7;14;A319;186.25
EGKK ;EGAA ;7;14;A319;430.4166666666667
EHAM ;LFPG ;7;14;A319;153.36666666666667
EKCH ;EGKK ;7;14;A319;93.83333333333333
EKCH ;EGCC ;7;14;A320;88.18333333333334
LIMC ;LFPG ;7;14;A319;64.33333333333333
LIMC ;EHAM ;7;14;A319;88.56666666666666
LFPG ;EGPH ;7;14;A319;82.73333333333333
EGGW ;EGGW ;7;15;A319;146.05
LSGG ;EGKK ;7;15;A320;76.06666666666666
EGCC ;EDDH ;7;15;A319;74.05
EGPH ;EGGD ;7;15;A319;56.06666666666667
EGMC ;EGMC ;7;15;A319;333.8
EGGP ;EGNS ;7;15;A319;18.65
EGSS ;EGSS ;7;15;A319;137.31666666666666
EGGW ;EGGW ;7;15;A319;345.7
EGKK ;EGKK ;7;15;A320;153.8
EGGP ;EGGP ;7;15;A319;112.86666666666666
EGGP ;LFPG ;7;15;A319;55.43333333333333
LFPG ;EGGW ;7;15;A319;45.483333333333334
EGNT ;EGNT ;7;16;A319;318.96666666666664
EGPH ;EGSS ;7;16;A320;59.31666666666667
LSZH ;EGGW ;7;16;A319;78.28333333333333
EGGP ;EGAA ;7;16;A320;30.533333333333335
EGGD ;EGGD ;7;16;A319;162.81666666666666
EKCH ;EGSS ;7;16;A319;298.03333333333336
EDLW ;LFPG ;7;16;A319;155.83333333333334
LIMC ;EHAM ;7;17;A319;89.9
EGPH ;EGKK ;7;17;A319;299.8666666666667
EGAA ;EGGD ;7;17;A319;46.1
EGKK ;EGKK ;7;17;A319;225.96666666666667
EGNS ;EGKK ;7;17;A319;58.95
EDDH ;EGCC ;7;17;A319;82.6
EGSS ;EHAM ;7;17;A319;45.18333333333333
EGGW ;EGGW ;7;17;A319;208.63333333333333
EGKK ;EGAA ;7;17;A319;201.9
LIMC ;LFPG ;7;17;A319;71.26666666666667
EGKK ;EGKK ;7;17;A319;189.7
EGPF ;EGPF ;7;18;A319;164.91666666666666
LFPG ;EGGD ;7;18;A319;50.666666666666664
EGCC ;EGCC ;7;18;A319;157.1
EGKK ;EGKK ;7;18;A319;189.83333333333334
EGSS ;EGPH ;7;18;A320;202.95
EGKK ;EGKK ;7;18;A320;138.01666666666668
